name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,avg_mutation_age,true_migrations,inferred_migrations,proportion
sim127,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,39,5.5714,114,1.1400,.1628,0,0,4.05028,9,13,1.4444
sim128,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,31,4.4285,116,1.1600,.1657,0,0,3.54613,6,16,2.6666
sim129,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,42,6.0000,127,1.2700,.1814,0,0,4.54512,3,11,3.6666
sim130,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,41,5.8571,122,1.2200,.1742,0,0,5.56713,5,14,2.8000
sim131,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,32,4.5714,117,1.1700,.1671,0,0,3.76638,7,10,1.4285
sim132,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,30,4.2857,132,1.3200,.1885,0,0,4.74279,3,5,1.6666
sim133,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,20,2.8571,140,1.4000,.2000,92,.9200,4.20553,7,4,.5714
sim134,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,5,.7142,199,1.9900,.2842,0,0,1.92706,11,2,.1818
sim135,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,39,5.5714,124,1.2400,.1771,0,0,3.62002,8,8,1.0000
sim136,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,37,5.2857,119,1.1900,.1700,0,0,3.26486,5,12,2.4000
sim137,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,34,4.8571,115,1.1500,.1642,2,.0200,3.73922,10,10,1.0000
sim138,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,42,6.0000,131,1.3100,.1871,5,.0500,3.61798,4,17,4.2500
sim139,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,18,2.5714,153,1.5300,.2185,0,0,4.06141,3,2,.6666
sim140,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,34,4.8571,157,1.5700,.2242,1,.0100,4.40034,3,8,2.6666
sim141,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,45,6.4285,115,1.1500,.1642,1,.0100,3.6149,7,22,3.1428
sim142,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,31,4.4285,147,1.4700,.2100,0,0,3.66007,10,9,.9000
sim143,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,21,3.0000,173,1.7300,.2471,0,0,4.07489,8,5,.6250
sim144,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,32,4.5714,127,1.2700,.1814,0,0,4.49294,4,6,1.5000
sim145,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,43,6.1428,95,.9500,.1357,0,0,3.63744,9,10,1.1111
sim146,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,39,5.5714,131,1.3100,.1871,0,0,5.25477,6,11,1.8333
sim147,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,37,5.2857,109,1.0900,.1557,0,0,3.73341,7,10,1.4285
sim148,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,40,5.7142,98,.9800,.1400,0,0,4.44676,13,10,.7692
sim149,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,35,5.0000,93,.9300,.1328,1,.0100,3.78805,8,9,1.1250
sim150,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,40,5.7142,102,1.0200,.1457,0,0,6.30745,4,12,3.0000
sim151,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,39,5.5714,120,1.2000,.1714,12,.1200,4.36531,13,10,.7692
sim152,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,30,4.2857,142,1.4200,.2028,0,0,3.51992,7,7,1.0000
sim153,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,30,4.2857,137,1.3700,.1957,0,0,3.01971,8,9,1.1250
sim154,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,25,3.5714,171,1.7100,.2442,0,0,3.50666,9,2,.2222
sim155,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,24,3.4285,153,1.5300,.2185,0,0,4.20393,5,2,.4000
sim156,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,21,3.0000,148,1.4800,.2114,0,0,4.28832,11,2,.1818
sim157,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,22,3.1428,143,1.4300,.2042,0,0,3.1634,9,1,.1111
sim158,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.0000,158,1.5800,.2257,0,0,3.15002,7,6,.8571
sim159,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,20,2.8571,148,1.4800,.2114,1,.0100,3.95782,4,4,1.0000
sim160,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,37,5.2857,125,1.2500,.1785,0,0,3.56574,4,14,3.5000
sim161,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,29,4.1428,118,1.1800,.1685,0,0,3.58223,4,6,1.5000
sim162,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,37,5.2857,134,1.3400,.1914,0,0,3.97432,6,7,1.1666
sim163,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,26,3.7142,130,1.3000,.1857,73,.7300,3.82682,13,5,.3846
sim164,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,21,3.0000,144,1.4400,.2057,0,0,3.90871,10,2,.2000
sim165,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.0000,162,1.6200,.2314,0,0,5.64815,9,2,.2222
sim166,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,2,.2857,200,2.0000,.2857,0,0,1.74472,3,2,.6666
sim167,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.0000,176,1.7600,.2514,0,0,4.37714,17,2,.1176
sim168,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,36,5.1428,128,1.2800,.1828,0,0,4.60024,9,12,1.3333
sim169,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,41,5.8571,108,1.0800,.1542,0,0,4.09985,3,11,3.6666
sim170,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,24,3.4285,164,1.6400,.2342,0,0,4.94054,13,5,.3846
sim171,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,44,6.2857,122,1.2200,.1742,0,0,4.2773,11,14,1.2727
sim172,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,31,4.4285,133,1.3300,.1900,0,0,3.74507,9,12,1.3333
sim173,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,36,5.1428,133,1.3300,.1900,0,0,3.64759,6,10,1.6666
sim174,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,41,5.8571,123,1.2300,.1757,0,0,4.48621,12,15,1.2500
sim175,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,33,4.7142,133,1.3300,.1900,2,.0200,4.57697,11,4,.3636
sim176,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,40,5.7142,117,1.1700,.1671,0,0,3.47417,5,20,4.0000
sim177,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,31,4.4285,149,1.4900,.2128,0,0,3.49492,6,8,1.3333
sim178,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,26,3.7142,137,1.3700,.1957,1,.0100,3.34735,5,5,1.0000
sim179,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,2,.2857,200,2.0000,.2857,0,0,2.22639,8,,
sim180,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.0000,149,1.4900,.2128,0,0,3.86666,5,2,.4000
sim181,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,33,4.7142,134,1.3400,.1914,2,.0200,3.98517,14,10,.7142
sim182,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,26,3.7142,141,1.4100,.2014,0,0,4.06878,6,5,.8333
sim183,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,43,6.1428,124,1.2400,.1771,0,0,5.6065,2,8,4.0000
sim184,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,25,3.5714,136,1.3600,.1942,0,0,3.33532,3,7,2.3333
sim185,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,2,.2857,200,2.0000,.2857,0,0,1.42334,9,2,.2222
sim186,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,24,3.4285,142,1.4200,.2028,1,.0100,4.58848,2,2,1.0000
sim187,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,46,6.5714,117,1.1700,.1671,0,0,3.36003,5,14,2.8000
sim188,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,37,5.2857,118,1.1800,.1685,0,0,3.7393,6,9,1.5000
sim189,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,20,2.8571,151,1.5100,.2157,0,0,4.53476,6,4,.6666
sim190,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,33,4.7142,148,1.4800,.2114,0,0,3.50037,5,6,1.2000
sim191,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,41,5.8571,136,1.3600,.1942,0,0,4.34553,15,12,.8000
sim192,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,23,3.2857,152,1.5200,.2171,1,.0100,3.72398,8,1,.1250
sim193,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,49,7.0000,113,1.1300,.1614,0,0,3.85602,10,14,1.4000
sim194,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,35,5.0000,115,1.1500,.1642,0,0,4.16548,6,11,1.8333
sim195,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,12,1.7142,144,1.4400,.2057,100,1.0000,4.21955,7,2,.2857
sim196,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,30,4.2857,143,1.4300,.2042,1,.0100,4.46203,5,5,1.0000
sim197,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,39,5.5714,109,1.0900,.1557,0,0,3.99454,5,17,3.4000
sim198,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,31,4.4285,126,1.2600,.1800,0,0,3.78634,5,9,1.8000
sim199,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,30,4.2857,111,1.1100,.1585,0,0,4.44505,6,7,1.1666
