name,mutrate,num_samples,migration_matrix,num_mutations,mut_per_site,true_migrations,inferred_migrations,proportion
sim478,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,26,4.3333,75,11,.1466
sim479,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,25,4.1666,75,9,.1200
sim480,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,12,2.0000,75,5,.0666
sim481,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,3.6666,75,8,.1066
sim482,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,2.6666,75,4,.0533
sim483,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,3.8333,75,6,.0800
sim484,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,18,3.0000,75,10,.1333
sim485,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,18,3.0000,75,8,.1066
sim486,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,2.6666,75,3,.0400
sim487,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,25,4.1666,75,8,.1066
sim488,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,2.8333,75,6,.0800
sim489,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,21,3.5000,75,6,.0800
sim490,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,26,4.3333,75,3,.0400
sim491,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,20,3.3333,75,5,.0666
sim492,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,2.8333,75,10,.1333
sim493,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,19,3.1666,75,4,.0533
sim494,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,24,4.0000,75,7,.0933
sim495,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,31,5.1666,75,6,.0800
sim496,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,24,4.0000,75,6,.0800
sim497,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,25,4.1666,75,13,.1733
sim498,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,2.3333,75,4,.0533
sim499,0.1 0.1 0.1 0.1 0.1 0.1 0 0 0 0,100,data/equal_migration_prob_matrix.csv,24,4.0000,75,6,.0800
sim500,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,4.4000,75,7,.0933
sim501,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,2.6000,75,4,.0533
sim502,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,3.2000,75,3,.0400
sim503,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,19,3.8000,75,6,.0800
sim504,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,20,4.0000,75,1,.0133
sim505,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,4.6000,75,11,.1466
sim506,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,19,3.8000,75,6,.0800
sim507,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,3.4000,75,2,.0266
sim508,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,3.4000,75,7,.0933
sim509,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,21,4.2000,75,4,.0533
sim510,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,3.2000,75,10,.1333
sim511,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,4.4000,75,12,.1600
sim512,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,18,3.6000,75,7,.0933
sim513,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,3.4000,75,5,.0666
sim514,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,19,3.8000,75,11,.1466
sim515,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,2.6000,75,4,.0533
sim516,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,4.4000,75,13,.1733
sim517,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,2.6000,75,5,.0666
sim518,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,3.4000,75,10,.1333
sim519,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,4.6000,75,10,.1333
sim520,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,24,4.8000,75,6,.0800
sim521,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,11,2.2000,75,3,.0400
sim522,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,2.6000,75,7,.0933
sim523,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,4.6000,75,12,.1600
sim524,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,2.6000,75,8,.1066
sim525,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,3.4000,75,7,.0933
sim526,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,2.8000,75,8,.1066
sim527,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,2.6000,75,8,.1066
sim528,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,24,4.8000,75,10,.1333
sim529,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,21,4.2000,75,9,.1200
sim530,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,2.6000,75,6,.0800
sim531,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,15,3.0000,75,7,.0933
sim532,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,4.4000,75,8,.1066
sim533,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,12,2.4000,75,8,.1066
sim534,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,15,3.0000,75,7,.0933
sim535,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,30,6.0000,75,11,.1466
sim536,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,4.4000,75,2,.0266
sim537,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,3.2000,75,5,.0666
sim538,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,25,5.0000,75,13,.1733
sim539,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,25,5.0000,75,12,.1600
sim540,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,20,4.0000,75,4,.0533
sim541,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,3.2000,75,7,.0933
sim542,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,2.8000,75,6,.0800
sim543,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,20,4.0000,75,2,.0266
sim544,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,4.4000,75,12,.1600
sim545,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,10,2.0000,75,4,.0533
sim546,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,24,4.8000,75,6,.0800
sim547,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,4.6000,75,5,.0666
sim548,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,4.4000,75,3,.0400
sim549,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,3.4000,75,10,.1333
sim550,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,19,3.8000,75,2,.0266
sim551,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,3.2000,75,7,.0933
sim552,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,19,3.8000,75,7,.0933
sim553,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,15,3.0000,75,1,.0133
sim554,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,3.4000,75,4,.0533
sim555,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,21,4.2000,75,6,.0800
sim556,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,20,4.0000,75,6,.0800
sim557,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,3.2000,75,8,.1066
sim558,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,20,4.0000,75,4,.0533
sim559,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,2.6000,75,1,.0133
sim560,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,19,3.8000,75,8,.1066
sim561,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,24,4.8000,75,9,.1200
sim562,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,11,2.2000,75,,
sim563,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,4.6000,75,8,.1066
sim564,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,3.4000,75,8,.1066
sim565,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,3.4000,75,2,.0266
sim566,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,4.6000,75,8,.1066
sim567,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,26,5.2000,75,3,.0400
sim568,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,4.6000,75,6,.0800
sim569,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,4.4000,75,7,.0933
sim570,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,3.4000,75,8,.1066
sim571,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,3.4000,75,4,.0533
sim572,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,2.6000,75,6,.0800
sim573,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,2.8000,75,5,.0666
sim574,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,20,4.0000,75,8,.1066
sim575,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,10,2.0000,75,5,.0666
sim576,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,27,5.4000,75,14,.1866
sim577,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,3.2000,75,8,.1066
sim578,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,2.8000,75,3,.0400
sim579,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,2.8000,75,5,.0666
sim580,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,3.4000,75,6,.0800
sim581,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,4.6000,75,7,.0933
sim582,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,12,2.4000,75,5,.0666
sim583,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,28,5.6000,75,12,.1600
sim584,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,4.6000,75,6,.0800
sim585,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,4.6000,75,4,.0533
sim586,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,21,4.2000,75,9,.1200
sim587,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,18,3.6000,75,7,.0933
sim588,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,3.2000,75,2,.0266
sim589,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,26,5.2000,75,8,.1066
sim590,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,3.2000,75,6,.0800
sim591,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,15,3.0000,75,8,.1066
sim592,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,21,4.2000,75,5,.0666
sim593,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,18,3.6000,75,6,.0800
sim594,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,18,3.6000,75,6,.0800
sim595,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,24,4.8000,75,14,.1866
sim596,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,24,4.8000,75,12,.1600
sim597,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,2.6000,75,4,.0533
sim598,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,18,3.6000,75,5,.0666
sim599,0.1 0.1 0.1 0.1 0.1 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,4.4000,75,12,.1600
sim600,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,15,3.7500,75,3,.0400
sim601,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,4.2500,75,8,.1066
sim602,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,11,2.7500,75,3,.0400
sim603,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,3.5000,75,8,.1066
sim604,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,11,2.7500,75,6,.0800
sim605,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,21,5.2500,75,5,.0666
sim606,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,3.5000,75,6,.0800
sim607,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,4.2500,75,6,.0800
sim608,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,15,3.7500,75,10,.1333
sim609,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,5.7500,75,14,.1866
sim610,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,5.7500,75,13,.1733
sim611,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,12,3.0000,75,4,.0533
sim612,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,11,2.7500,75,4,.0533
sim613,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,23,5.7500,75,10,.1333
sim614,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,3.2500,75,6,.0800
sim615,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,18,4.5000,75,7,.0933
sim616,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,4.0000,75,4,.0533
sim617,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,10,2.5000,75,,
sim618,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,20,5.0000,75,7,.0933
sim619,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,3.2500,75,6,.0800
sim620,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,15,3.7500,75,5,.0666
sim621,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,3.2500,75,5,.0666
sim622,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,3.5000,75,10,.1333
sim623,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,18,4.5000,75,7,.0933
sim624,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,4.2500,75,6,.0800
sim625,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,4.2500,75,4,.0533
sim626,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,3.2500,75,4,.0533
sim627,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,19,4.7500,75,6,.0800
sim628,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,3.2500,75,3,.0400
sim629,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,4.2500,75,4,.0533
sim630,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,19,4.7500,75,9,.1200
sim631,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,3.5000,75,5,.0666
sim632,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,3.2500,75,4,.0533
sim633,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,18,4.5000,75,10,.1333
sim634,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,19,4.7500,75,6,.0800
sim635,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,12,3.0000,75,8,.1066
sim636,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,10,2.5000,75,5,.0666
sim637,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,9,2.2500,75,4,.0533
sim638,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,12,3.0000,75,4,.0533
sim639,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,3.5000,75,6,.0800
sim640,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,15,3.7500,75,6,.0800
sim641,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,3.2500,75,4,.0533
sim642,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,3.5000,75,9,.1200
sim643,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,15,3.7500,75,5,.0666
sim644,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,4.2500,75,8,.1066
sim645,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,18,4.5000,75,2,.0266
sim646,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,20,5.0000,75,7,.0933
sim647,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,18,4.5000,75,4,.0533
sim648,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,4.2500,75,7,.0933
sim649,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,15,3.7500,75,8,.1066
sim650,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,3.2500,75,6,.0800
sim651,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,4.2500,75,6,.0800
sim652,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,8,2.0000,75,5,.0666
sim653,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,12,3.0000,75,2,.0266
sim654,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,21,5.2500,75,6,.0800
sim655,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,9,2.2500,75,4,.0533
sim656,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,15,3.7500,75,2,.0266
sim657,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,4.0000,75,8,.1066
sim658,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,3.2500,75,6,.0800
sim659,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,4.2500,75,5,.0666
sim660,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,3.5000,75,4,.0533
sim661,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,3.5000,75,10,.1333
sim662,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,5.5000,75,6,.0800
sim663,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,24,6.0000,75,11,.1466
sim664,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,4.0000,75,8,.1066
sim665,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,4.0000,75,7,.0933
sim666,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,19,4.7500,75,5,.0666
sim667,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,18,4.5000,75,6,.0800
sim668,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,14,3.5000,75,9,.1200
sim669,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,12,3.0000,75,6,.0800
sim670,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,16,4.0000,75,4,.0533
sim671,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,15,3.7500,75,6,.0800
sim672,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,21,5.2500,75,8,.1066
sim673,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,3.2500,75,4,.0533
sim674,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,17,4.2500,75,10,.1333
sim675,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,5.5000,75,10,.1333
sim676,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,5.5000,75,5,.0666
sim677,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,15,3.7500,75,5,.0666
sim678,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,3.2500,75,6,.0800
sim679,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,13,3.2500,75,8,.1066
sim680,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,22,5.5000,75,3,.0400
sim681,0.1 0.1 0.1 0.1 0 0 0 0 0 0,100,data/equal_migration_prob_matrix.csv,27,6.7500,75,13,.1733
