name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,avg_mutation_age,true_migrations,inferred_migrations,proportion
sim941,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,6,6.0000,45,.4500,.4500,0,0,8.70148,11,2,.1818
sim942,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,6,6.0000,11,.1100,.1100,0,0,8.09675,11,1,.0909
sim943,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,3,3.0000,3,.0300,.0300,0,0,9.27906,11,,
sim944,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,5,5.0000,30,.3000,.3000,0,0,8.6863,11,2,.1818
sim945,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,8,8.0000,19,.1900,.1900,0,0,9.04372,11,2,.1818
sim946,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,3,3.0000,100,1.0000,1.0000,0,0,7.72536,11,2,.1818
sim947,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,1,1.0000,96,.9600,.9600,0,0,5.38439,11,,
sim948,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,4,4.0000,61,.6100,.6100,0,0,8.4115,11,,
sim949,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,6,6.0000,15,.1500,.1500,0,0,8.04126,11,2,.1818
sim950,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,2,2.0000,100,1.0000,1.0000,0,0,3.7848,11,,
sim951,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,3,3.0000,100,1.0000,1.0000,0,0,7.72536,11,1,.0909
sim952,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,1,1.0000,96,.9600,.9600,0,0,5.38439,11,,
sim953,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,2,2.0000,99,.9900,.9900,0,0,6.94852,11,2,.1818
sim954,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,9,9.0000,36,.3600,.3600,0,0,8.95689,11,2,.1818
sim955,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,4,4.0000,32,.3200,.3200,0,0,8.2817,11,2,.1818
sim956,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,3,3.0000,100,1.0000,1.0000,0,0,7.72536,11,2,.1818
sim957,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,2,2.0000,97,.9700,.9700,0,0,7.33173,11,,
sim958,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,2,2.0000,97,.9700,.9700,0,0,7.33173,11,2,.1818
sim959,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,3,3.0000,100,1.0000,1.0000,0,0,7.72536,11,,
sim960,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,5,5.0000,60,.6000,.6000,0,0,7.25724,11,2,.1818
sim961,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,2,2.0000,100,1.0000,1.0000,0,0,3.7848,11,2,.1818
sim962,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,2,2.0000,97,.9700,.9700,0,0,7.33173,11,2,.1818
sim963,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,9,9.0000,19,.1900,.1900,0,0,9.04769,11,2,.1818
sim964,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,6,6.0000,16,.1600,.1600,0,0,8.99674,11,2,.1818
sim965,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,5,5.0000,10,.1000,.1000,0,0,9.16601,11,1,.0909
sim966,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,3,3.0000,100,1.0000,1.0000,0,0,7.72536,11,,
sim967,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,9,9.0000,42,.4200,.4200,0,0,8.64107,11,2,.1818
sim968,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,6,6.0000,14,.1400,.1400,0,0,9.23192,11,2,.1818
sim969,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,3,3.0000,50,.5000,.5000,0,0,5.93903,11,,
sim970,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,2,2.0000,100,1.0000,1.0000,0,0,3.7848,11,,
sim971,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,5,5.0000,64,.6400,.6400,0,0,8.38244,11,2,.1818
sim972,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,5,5.0000,61,.6100,.6100,0,0,8.65969,11,,
sim973,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,3,3.0000,100,1.0000,1.0000,0,0,7.72536,11,,
sim974,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,3,3.0000,100,1.0000,1.0000,0,0,7.72536,11,2,.1818
sim975,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,8,8.0000,11,.1100,.1100,0,0,9.1657,11,2,.1818
sim976,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,2,2.0000,99,.9900,.9900,0,0,6.94852,11,2,.1818
sim977,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,2,2.0000,100,1.0000,1.0000,0,0,3.7848,11,,
sim978,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,7,7.0000,28,.2800,.2800,0,0,8.95366,11,2,.1818
sim979,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,5,5.0000,7,.0700,.0700,0,0,9.15154,11,1,.0909
sim980,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,7,7.0000,39,.3900,.3900,0,0,8.86285,11,2,.1818
sim981,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,6,6.0000,34,.3400,.3400,0,0,8.91003,11,2,.1818
sim982,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,1,1.0000,96,.9600,.9600,96,.9600,5.38439,11,,
sim983,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,2,2.0000,99,.9900,.9900,0,0,6.94852,11,2,.1818
sim984,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,1,1.0000,100,1.0000,1.0000,0,0,0.174541,11,,
sim985,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,11,11.0000,42,.4200,.4200,0,0,8.95334,11,2,.1818
sim986,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,6,6.0000,44,.4400,.4400,0,0,8.71733,11,2,.1818
sim987,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,1,1.0000,100,1.0000,1.0000,0,0,0.174541,11,2,.1818
sim988,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,2,2.0000,99,.9900,.9900,0,0,6.94852,11,,
sim989,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,9,9.0000,52,.5200,.5200,0,0,9.02961,11,1,.0909
sim990,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,4,4.0000,61,.6100,.6100,0,0,8.54393,11,2,.1818
sim991,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,2,2.0000,99,.9900,.9900,0,0,6.94852,11,,
sim992,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,7,7.0000,11,.1100,.1100,0,0,9.18599,11,2,.1818
sim993,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,10,10.0000,47,.4700,.4700,0,0,8.84793,11,2,.1818
sim994,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,6,6.0000,17,.1700,.1700,0,0,8.8948,11,2,.1818
sim995,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,7,7.0000,51,.5100,.5100,0,0,8.90015,11,2,.1818
sim996,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,5,5.0000,26,.2600,.2600,0,0,7.63986,11,1,.0909
sim997,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,1,1.0000,96,.9600,.9600,0,0,5.38439,11,,
sim998,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,3,3.0000,100,1.0000,1.0000,0,0,7.72536,11,,
sim999,0.1 0 0 0 0 0 0 0 0 0,100,data/true_migration_prob_matrix.csv,4,4.0000,5,.0500,.0500,0,0,9.23155,11,1,.0909
sim1000,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,29,.2900,.0290,0,0,9.05948,11,3,.2727
sim1001,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,71,.7100,.0710,0,0,8.77934,11,1,.0909
sim1002,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,7,.7000,128,1.2800,.1280,0,0,6.53018,11,2,.1818
sim1003,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,1,.1000,1,.0100,.0010,0,0,9.27906,11,,
sim1004,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,63,.6300,.0630,0,0,8.83256,11,3,.2727
sim1005,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,7,.7000,27,.2700,.0270,0,0,8.96296,11,2,.1818
sim1006,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,67,.6700,.0670,0,0,8.88212,11,3,.2727
sim1007,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,16,.1600,.0160,0,0,8.48759,11,3,.2727
sim1008,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,7,.7000,24,.2400,.0240,0,0,9.09612,11,2,.1818
sim1009,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,6,.6000,60,.6000,.0600,0,0,9.12751,11,1,.0909
sim1010,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,5,.5000,16,.1600,.0160,0,0,8.63714,11,2,.1818
sim1011,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,15,1.5000,125,1.2500,.1250,0,0,8.71152,11,3,.2727
sim1012,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,114,1.1400,.1140,0,0,8.58376,11,2,.1818
sim1013,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,5,.5000,8,.0800,.0080,0,0,9.08777,11,,
sim1014,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,6,.6000,28,.2800,.0280,0,0,8.86437,11,4,.3636
sim1015,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,97,.9700,.0970,0,0,8.62399,11,6,.5454
sim1016,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,6,.6000,65,.6500,.0650,0,0,8.19063,11,4,.3636
sim1017,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,5,.5000,61,.6100,.0610,0,0,8.33338,11,3,.2727
sim1018,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,70,.7000,.0700,0,0,7.98186,11,4,.3636
sim1019,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,1,.1000,96,.9600,.0960,0,0,5.38439,11,,
sim1020,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,124,1.2400,.1240,1,.0100,8.68014,11,4,.3636
sim1021,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,66,.6600,.0660,0,0,8.72648,11,6,.5454
sim1022,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,5,.5000,17,.1700,.0170,0,0,9.05656,11,2,.1818
sim1023,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,5,.5000,11,.1100,.0110,0,0,8.92335,11,2,.1818
sim1024,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,164,1.6400,.1640,0,0,8.22778,11,1,.0909
sim1025,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,131,1.3100,.1310,19,.1900,8.72456,11,6,.5454
sim1026,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,4,.4000,42,.4200,.0420,0,0,8.76644,11,,
sim1027,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,2,.2000,136,1.3600,.1360,0,0,6.41253,11,3,.2727
sim1028,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,236,2.3600,.2360,0,0,7.96325,11,3,.2727
sim1029,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,125,1.2500,.1250,0,0,8.67796,11,5,.4545
sim1030,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,170,1.7000,.1700,0,0,7.64738,11,6,.5454
sim1031,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,69,.6900,.0690,0,0,8.71022,11,4,.3636
sim1032,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,8,.8000,42,.4200,.0420,2,.0200,8.79282,11,2,.1818
sim1033,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,45,.4500,.0450,0,0,8.09403,11,5,.4545
sim1034,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,136,1.3600,.1360,0,0,8.19835,11,5,.4545
sim1035,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,8,.8000,165,1.6500,.1650,0,0,8.24523,11,5,.4545
sim1036,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,212,2.1200,.2120,0,0,8.07863,11,,
sim1037,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,8,.8000,248,2.4800,.2480,0,0,7.79262,11,4,.3636
sim1038,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,38,.3800,.0380,0,0,8.91943,11,3,.2727
sim1039,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,17,1.7000,171,1.7100,.1710,0,0,8.26084,11,6,.5454
sim1040,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,8,.8000,158,1.5800,.1580,0,0,8.17769,11,5,.4545
sim1041,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,5,.5000,49,.4900,.0490,0,0,8.75048,11,3,.2727
sim1042,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,8,.8000,211,2.1100,.2110,0,0,7.53833,11,1,.0909
sim1043,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,64,.6400,.0640,0,0,7.34371,11,,
sim1044,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,74,.7400,.0740,0,0,7.45967,11,4,.3636
sim1045,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,131,1.3100,.1310,0,0,8.49472,11,3,.2727
sim1046,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,7,.7000,43,.4300,.0430,0,0,8.76522,11,4,.3636
sim1047,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,4,.4000,23,.2300,.0230,0,0,8.72957,11,2,.1818
sim1048,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,5,.5000,10,.1000,.0100,0,0,8.98994,11,1,.0909
sim1049,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,5,.5000,107,1.0700,.1070,0,0,8.21195,11,3,.2727
sim1050,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,16,1.6000,197,1.9700,.1970,0,0,8.49365,11,7,.6363
sim1051,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,8,.8000,256,2.5600,.2560,0,0,7.76578,11,5,.4545
sim1052,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,37,.3700,.0370,0,0,9.12369,11,1,.0909
sim1053,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,6,.6000,12,.1200,.0120,0,0,9.05074,11,2,.1818
sim1054,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,25,.2500,.0250,0,0,9.14746,11,3,.2727
sim1055,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,121,1.2100,.1210,0,0,8.59174,11,1,.0909
sim1056,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,46,.4600,.0460,0,0,9.08338,11,4,.3636
sim1057,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,7,.7000,145,1.4500,.1450,0,0,8.28795,11,3,.2727
sim1058,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,7,.7000,9,.0900,.0090,0,0,9.27785,11,2,.1818
sim1059,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,5,.5000,146,1.4600,.1460,0,0,7.86053,11,3,.2727
sim1060,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,213,2.1300,.2130,0,0,8.45162,11,5,.4545
sim1061,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,40,.4000,.0400,0,0,9.00194,11,2,.1818
sim1062,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,4,.4000,99,.9900,.0990,0,0,8.30539,11,3,.2727
sim1063,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,37,.3700,.0370,0,0,9.02379,11,4,.3636
sim1064,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,4,.4000,31,.3100,.0310,0,0,7.23006,11,2,.1818
sim1065,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,129,1.2900,.1290,0,0,8.68697,11,3,.2727
sim1066,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,8,.8000,79,.7900,.0790,0,0,8.57536,11,5,.4545
sim1067,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,13,1.3000,156,1.5600,.1560,0,0,8.08696,11,3,.2727
sim1068,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,6,.6000,297,2.9700,.2970,0,0,7.13043,11,2,.1818
sim1069,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,8,.8000,12,.1200,.0120,1,.0100,9.05899,11,1,.0909
sim1070,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,210,2.1000,.2100,0,0,8.1159,11,2,.1818
sim1071,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,8,.8000,123,1.2300,.1230,0,0,7.23335,11,3,.2727
sim1072,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,9,.9000,206,2.0600,.2060,0,0,8.16329,11,1,.0909
sim1073,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,8,.8000,26,.2600,.0260,0,0,8.80552,11,2,.1818
sim1074,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,6,.6000,252,2.5200,.2520,0,0,7.19841,11,4,.3636
sim1075,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,220,2.2000,.2200,0,0,8.43338,11,5,.4545
sim1076,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,7,.7000,107,1.0700,.1070,0,0,8.59863,11,3,.2727
sim1077,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,4,.4000,14,.1400,.0140,0,0,7.03628,11,2,.1818
sim1078,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,4,.4000,136,1.3600,.1360,0,0,7.84579,11,,
sim1079,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,7,.7000,111,1.1100,.1110,0,0,8.46958,11,3,.2727
sim1080,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,302,3.0200,.3020,0,0,7.95653,11,3,.2727
sim1081,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,65,.6500,.0650,0,0,8.83715,11,4,.3636
sim1082,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,7,.7000,161,1.6100,.1610,0,0,8.26289,11,4,.3636
sim1083,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,59,.5900,.0590,0,0,8.88875,11,4,.3636
sim1084,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,4,.4000,113,1.1300,.1130,0,0,7.70223,11,2,.1818
sim1085,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,7,.7000,129,1.2900,.1290,0,0,8.20613,11,5,.4545
sim1086,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,5,.5000,29,.2900,.0290,0,0,8.8191,11,2,.1818
sim1087,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,12,1.2000,52,.5200,.0520,0,0,7.77442,11,2,.1818
sim1088,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,11,1.1000,138,1.3800,.1380,0,0,7.94408,11,1,.0909
sim1089,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,10,1.0000,75,.7500,.0750,0,0,8.12281,11,5,.4545
sim1090,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,5,.5000,151,1.5100,.1510,0,0,6.38369,11,5,.4545
sim1091,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,8,.8000,112,1.1200,.1120,0,0,8.51875,11,3,.2727
sim1092,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,5,.5000,9,.0900,.0090,0,0,7.84707,11,1,.0909
sim1093,0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/true_migration_prob_matrix.csv,5,.5000,108,1.0800,.1080,0,0,8.31073,11,3,.2727
