name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,avg_mutation_age,true_migrations,inferred_migrations,proportion
sim128,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,19,2.7142,149,1.4900,.2128,0,0,4.38497,302,2,.0066
sim129,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,35,5.0000,134,1.3400,.1914,0,0,4.84685,287,15,.0522
sim130,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,9,1.2857,186,1.8600,.2657,0,0,3.9637,319,2,.0062
sim131,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,36,5.1428,145,1.4500,.2071,0,0,4.52817,318,11,.0345
sim132,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,38,5.4285,128,1.2800,.1828,1,.0100,4.3776,403,20,.0496
sim133,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,29,4.1428,164,1.6400,.2342,0,0,3.3324,387,2,.0051
sim134,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,49,7.0000,89,.8900,.1271,0,0,4.83166,315,12,.0380
sim135,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,32,4.5714,120,1.2000,.1714,0,0,3.85612,376,10,.0265
sim136,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,44,6.2857,136,1.3600,.1942,1,.0100,3.52406,295,15,.0508
sim137,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,36,5.1428,131,1.3100,.1871,0,0,3.80009,313,19,.0607
sim138,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,42,6.0000,131,1.3100,.1871,0,0,4.96492,393,15,.0381
sim139,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,40,5.7142,109,1.0900,.1557,2,.0200,3.31522,301,19,.0631
sim140,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,37,5.2857,123,1.2300,.1757,1,.0100,3.42807,287,10,.0348
sim141,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,38,5.4285,127,1.2700,.1814,0,0,4.98495,353,10,.0283
sim142,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,17,2.4285,124,1.2400,.1771,0,0,4.55119,312,5,.0160
sim143,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,33,4.7142,132,1.3200,.1885,0,0,3.85784,300,8,.0266
sim144,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,47,6.7142,105,1.0500,.1500,0,0,3.79873,325,15,.0461
sim145,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,34,4.8571,136,1.3600,.1942,0,0,4.13558,371,10,.0269
sim146,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,17,2.4285,171,1.7100,.2442,0,0,5.22874,314,2,.0063
sim147,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,38,5.4285,112,1.1200,.1600,0,0,4.68418,338,13,.0384
sim148,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,27,3.8571,170,1.7000,.2428,0,0,3.96302,336,13,.0386
sim149,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,42,6.0000,97,.9700,.1385,6,.0600,4.66797,293,18,.0614
sim150,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,29,4.1428,160,1.6000,.2285,2,.0200,4.0003,284,3,.0105
sim151,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,24,3.4285,146,1.4600,.2085,0,0,3.88772,333,3,.0090
sim152,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,24,3.4285,148,1.4800,.2114,0,0,4.59088,317,6,.0189
sim153,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,32,4.5714,115,1.1500,.1642,0,0,5.15524,366,15,.0409
sim154,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,24,3.4285,149,1.4900,.2128,0,0,3.59294,311,6,.0192
sim155,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,35,5.0000,146,1.4600,.2085,1,.0100,3.3342,353,13,.0368
sim156,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.0000,168,1.6800,.2400,0,0,3.76318,389,2,.0051
sim157,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,37,5.2857,143,1.4300,.2042,0,0,4.45003,356,9,.0252
sim158,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,42,6.0000,117,1.1700,.1671,0,0,4.72215,289,14,.0484
sim159,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,2,.2857,200,2.0000,.2857,0,0,0.202776,331,,
sim160,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,34,4.8571,173,1.7300,.2471,85,.8500,3.65986,385,3,.0077
sim161,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,22,3.1428,145,1.4500,.2071,0,0,3.97768,352,6,.0170
sim162,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,33,4.7142,170,1.7000,.2428,0,0,4.98916,286,2,.0069
sim163,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,11,1.5714,154,1.5400,.2200,0,0,5.02793,342,2,.0058
sim164,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,37,5.2857,127,1.2700,.1814,0,0,4.28242,312,16,.0512
sim165,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.0000,166,1.6600,.2371,0,0,4.53594,300,2,.0066
sim166,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,33,4.7142,135,1.3500,.1928,0,0,3.66922,331,10,.0302
sim167,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,20,2.8571,155,1.5500,.2214,0,0,4.95988,354,2,.0056
sim168,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,25,3.5714,142,1.4200,.2028,0,0,4.23401,278,2,.0071
sim169,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,20,2.8571,153,1.5300,.2185,0,0,3.65573,299,4,.0133
sim170,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,33,4.7142,125,1.2500,.1785,0,0,3.98532,315,14,.0444
sim171,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,38,5.4285,149,1.4900,.2128,0,0,5.00898,328,18,.0548
sim172,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,42,6.0000,114,1.1400,.1628,0,0,3.85888,324,13,.0401
sim173,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,35,5.0000,135,1.3500,.1928,0,0,4.61053,316,9,.0284
sim174,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,29,4.1428,130,1.3000,.1857,0,0,4.01696,311,10,.0321
sim175,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,40,5.7142,114,1.1400,.1628,1,.0100,3.84674,343,20,.0583
sim176,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,31,4.4285,154,1.5400,.2200,0,0,4.63761,474,7,.0147
sim177,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,42,6.0000,146,1.4600,.2085,0,0,4.35115,329,11,.0334
sim178,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,2,.2857,200,2.0000,.2857,0,0,1.9529,288,2,.0069
sim179,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,39,5.5714,124,1.2400,.1771,6,.0600,4.36724,326,16,.0490
sim180,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,26,3.7142,115,1.1500,.1642,0,0,3.57096,301,8,.0265
sim181,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,37,5.2857,138,1.3800,.1971,0,0,3.64675,334,14,.0419
sim182,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.0000,158,1.5800,.2257,0,0,4.47153,336,2,.0059
sim183,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,16,2.2857,184,1.8400,.2628,25,.2500,5.07068,415,6,.0144
sim184,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,17,2.4285,165,1.6500,.2357,2,.0200,5.2982,333,2,.0060
sim185,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,25,3.5714,145,1.4500,.2071,0,0,4.03232,290,2,.0068
sim186,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,41,5.8571,116,1.1600,.1657,0,0,4.18545,386,16,.0414
sim187,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,39,5.5714,106,1.0600,.1514,0,0,3.92481,283,18,.0636
sim188,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.0000,131,1.3100,.1871,0,0,4.23958,301,5,.0166
sim189,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,38,5.4285,105,1.0500,.1500,0,0,4.07642,303,13,.0429
sim190,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,24,3.4285,176,1.7600,.2514,0,0,4.3989,298,2,.0067
sim191,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,42,6.0000,108,1.0800,.1542,0,0,4.17377,347,17,.0489
sim192,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,35,5.0000,126,1.2600,.1800,0,0,5.12718,359,16,.0445
sim193,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,36,5.1428,91,.9100,.1300,0,0,3.48244,312,13,.0416
sim194,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,34,4.8571,120,1.2000,.1714,1,.0100,3.64684,308,8,.0259
sim195,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,18,2.5714,134,1.3400,.1914,0,0,5.18304,347,2,.0057
sim196,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,41,5.8571,94,.9400,.1342,0,0,4.01098,321,17,.0529
sim197,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,25,3.5714,165,1.6500,.2357,0,0,4.29036,334,9,.0269
sim198,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,49,7.0000,110,1.1000,.1571,2,.0200,4.28571,314,18,.0573
sim199,0.3173305 0.0009823 0.00000008 0.00000162 0.00000335 0.18609872 0.00000254 0 0 0,100,data/true_migration_prob_matrix.csv,28,4.0000,129,1.2900,.1842,0,0,4.18225,336,9,.0267
