name,mutrate,num_samples,migration_matrix,num_uniq_mutations,uniq_mut_per_site,total_mut_sites,avg_mut_sites_per_sample,avg_proportion_mut_sites,total_dropout,dropout_per_sample,avg_mutation_age,true_migrations,inferred_migrations,proportion
sim132,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,21,4.2000,434,4.3400,.8680,0,0,8.01923,11,3,.2727
sim133,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,22,4.4000,409,4.0900,.8180,0,0,7.59296,11,7,.6363
sim134,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,20,4.0000,468,4.6800,.9360,0,0,8.11312,11,3,.2727
sim135,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,16,3.2000,483,4.8300,.9660,0,0,6.69906,11,5,.4545
sim136,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,18,3.6000,440,4.4000,.8800,100,1.0000,7.07441,11,4,.3636
sim137,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,17,3.4000,481,4.8100,.9620,0,0,6.67109,11,3,.2727
sim138,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,19,3.8000,476,4.7600,.9520,1,.0100,7.2345,11,5,.4545
sim139,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,27,5.4000,313,3.1300,.6260,101,1.0100,8.42755,11,9,.8181
sim140,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,11,2.2000,500,5.0000,1.0000,0,0,5.60599,11,1,.0909
sim141,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,33,6.6000,324,3.2400,.6480,0,0,8.18392,11,7,.6363
sim142,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,21,4.2000,443,4.4300,.8860,3,.0300,7.99277,11,3,.2727
sim143,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,11,2.2000,496,4.9600,.9920,0,0,6.84658,11,1,.0909
sim144,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,16,3.2000,469,4.6900,.9380,0,0,7.09401,11,3,.2727
sim145,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,19,3.8000,446,4.4600,.8920,0,0,7.10727,11,7,.6363
sim146,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,17,3.4000,456,4.5600,.9120,0,0,7.12807,11,3,.2727
sim147,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,20,4.0000,434,4.3400,.8680,0,0,6.82365,11,1,.0909
sim148,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,11,2.2000,500,5.0000,1.0000,0,0,5.78878,11,3,.2727
sim149,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,17,3.4000,427,4.2700,.8540,0,0,7.29034,11,3,.2727
sim150,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,11,2.2000,499,4.9900,.9980,0,0,6.07961,11,1,.0909
sim151,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,13,2.6000,500,5.0000,1.0000,0,0,6.51288,11,1,.0909
sim152,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,26,5.2000,395,3.9500,.7900,17,.1700,8.02566,11,9,.8181
sim153,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,17,3.4000,480,4.8000,.9600,0,0,7.90336,11,3,.2727
sim154,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,12,2.4000,500,5.0000,1.0000,0,0,6.87352,11,3,.2727
sim155,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,9,1.8000,493,4.9300,.9860,0,0,4.75074,11,,
sim156,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,12,2.4000,500,5.0000,1.0000,0,0,6.60692,11,3,.2727
sim157,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,18,3.6000,449,4.4900,.8980,0,0,7.35682,11,3,.2727
sim158,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,9,1.8000,494,4.9400,.9880,0,0,4.96007,11,1,.0909
sim159,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,11,2.2000,496,4.9600,.9920,0,0,7.07857,11,2,.1818
sim160,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,19,3.8000,408,4.0800,.8160,0,0,7.37945,11,7,.6363
sim161,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,12,2.4000,477,4.7700,.9540,0,0,5.19456,11,1,.0909
sim162,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,16,3.2000,460,4.6000,.9200,96,.9600,7.72993,11,3,.2727
sim163,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,14,2.8000,464,4.6400,.9280,0,0,6.76071,11,3,.2727
sim164,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,7,1.4000,496,4.9600,.9920,0,0,4.01331,11,3,.2727
sim165,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,20,4.0000,449,4.4900,.8980,0,0,7.9871,11,3,.2727
sim166,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,13,2.6000,499,4.9900,.9980,0,0,7.54529,11,2,.1818
sim167,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,13,2.6000,484,4.8400,.9680,0,0,6.06163,11,3,.2727
sim168,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,11,2.2000,500,5.0000,1.0000,0,0,4.8595,11,2,.1818
sim169,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,27,5.4000,348,3.4800,.6960,0,0,8.28408,11,8,.7272
sim170,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,11,2.2000,497,4.9700,.9940,0,0,5.50439,11,1,.0909
sim171,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,16,3.2000,482,4.8200,.9640,2,.0200,7.14176,11,3,.2727
sim172,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,20,4.0000,411,4.1100,.8220,0,0,7.56951,11,5,.4545
sim173,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,37,7.4000,321,3.2100,.6420,0,0,8.4715,11,9,.8181
sim174,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,36,7.2000,365,3.6500,.7300,0,0,8.73876,11,8,.7272
sim175,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,19,3.8000,444,4.4400,.8880,0,0,8.06538,11,3,.2727
sim176,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,23,4.6000,437,4.3700,.8740,0,0,8.13952,11,8,.7272
sim177,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,20,4.0000,477,4.7700,.9540,0,0,6.38667,11,5,.4545
sim178,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,16,3.2000,464,4.6400,.9280,0,0,8.14348,11,3,.2727
sim179,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,36,7.2000,327,3.2700,.6540,0,0,8.17992,11,1,.0909
sim180,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,8,1.6000,492,4.9200,.9840,0,0,5.46246,11,2,.1818
sim181,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,26,5.2000,423,4.2300,.8460,0,0,7.63423,11,6,.5454
sim182,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,24,4.8000,425,4.2500,.8500,0,0,7.29786,11,5,.4545
sim183,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,17,3.4000,457,4.5700,.9140,0,0,6.74681,11,5,.4545
sim184,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,23,4.6000,418,4.1800,.8360,0,0,7.64849,11,2,.1818
sim185,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,16,3.2000,444,4.4400,.8880,0,0,7.09642,11,2,.1818
sim186,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,11,2.2000,497,4.9700,.9940,0,0,6.25089,11,2,.1818
sim187,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,26,5.2000,373,3.7300,.7460,0,0,8.10457,11,1,.0909
sim188,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,22,4.4000,414,4.1400,.8280,0,0,7.84332,11,6,.5454
sim189,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,25,5.0000,416,4.1600,.8320,0,0,7.88511,11,5,.4545
sim190,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,9,1.8000,500,5.0000,1.0000,0,0,3.38366,11,2,.1818
sim191,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,12,2.4000,482,4.8200,.9640,0,0,5.8788,11,1,.0909
sim192,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,9,1.8000,497,4.9700,.9940,0,0,5.88653,11,3,.2727
sim193,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,15,3.0000,470,4.7000,.9400,0,0,6.97544,11,1,.0909
sim194,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,16,3.2000,440,4.4000,.8800,0,0,7.59541,11,4,.3636
sim195,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,26,5.2000,374,3.7400,.7480,0,0,7.98628,11,8,.7272
sim196,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,17,3.4000,473,4.7300,.9460,0,0,6.81454,11,3,.2727
sim197,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,22,4.4000,404,4.0400,.8080,0,0,7.70653,11,1,.0909
sim198,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,17,3.4000,428,4.2800,.8560,0,0,7.94134,11,3,.2727
sim199,0.2528 0 0.2528 0 0.2528 0 0.2528 0 0.2528 0,100,data/true_migration_prob_matrix.csv,18,3.6000,433,4.3300,.8660,4,.0400,7.66092,11,2,.1818
sim200,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,13,1.3000,245,2.4500,.2450,0,0,8.13064,11,5,.4545
sim201,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,18,1.8000,316,3.1600,.3160,0,0,8.11053,11,9,.8181
sim202,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,16,1.6000,152,1.5200,.1520,0,0,8.46374,11,4,.3636
sim203,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,18,1.8000,143,1.4300,.1430,0,0,8.46426,11,3,.2727
sim204,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,24,2.4000,193,1.9300,.1930,0,0,8.51452,11,5,.4545
sim205,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,19,1.9000,331,3.3100,.3310,0,0,7.6154,11,7,.6363
sim206,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,18,1.8000,235,2.3500,.2350,98,.9800,8.21676,11,4,.3636
sim207,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,19,1.9000,391,3.9100,.3910,0,0,7.52047,11,4,.3636
sim208,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,21,2.1000,325,3.2500,.3250,0,0,8.10216,11,4,.3636
sim209,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,13,1.3000,256,2.5600,.2560,0,0,7.81176,11,2,.1818
sim210,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,16,1.6000,240,2.4000,.2400,0,0,7.76047,11,3,.2727
sim211,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,17,1.7000,276,2.7600,.2760,0,0,7.69285,11,5,.4545
sim212,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,18,1.8000,398,3.9800,.3980,103,1.0300,6.75568,11,9,.8181
sim213,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,19,1.9000,223,2.2300,.2230,0,0,7.9342,11,5,.4545
sim214,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,16,1.6000,277,2.7700,.2770,0,0,8.04388,11,3,.2727
sim215,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,17,1.7000,135,1.3500,.1350,0,0,8.8436,11,5,.4545
sim216,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,16,1.6000,152,1.5200,.1520,0,0,8.13338,11,4,.3636
sim217,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,17,1.7000,275,2.7500,.2750,0,0,8.18434,11,6,.5454
sim218,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,23,2.3000,261,2.6100,.2610,0,0,8.6037,11,5,.4545
sim219,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,17,1.7000,360,3.6000,.3600,0,0,8.25136,11,3,.2727
sim220,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,18,1.8000,268,2.6800,.2680,0,0,8.10656,11,5,.4545
sim221,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,16,1.6000,412,4.1200,.4120,0,0,7.13607,11,4,.3636
sim222,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,19,1.9000,166,1.6600,.1660,0,0,8.54268,11,4,.3636
sim223,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,19,1.9000,170,1.7000,.1700,0,0,8.43107,11,2,.1818
sim224,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,19,1.9000,282,2.8200,.2820,0,0,8.06321,11,1,.0909
sim225,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,20,2.0000,291,2.9100,.2910,0,0,7.66098,11,6,.5454
sim226,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,15,1.5000,330,3.3000,.3300,0,0,7.35214,11,2,.1818
sim227,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,14,1.4000,423,4.2300,.4230,0,0,6.59306,11,8,.7272
sim228,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,14,1.4000,141,1.4100,.1410,18,.1800,7.91067,11,6,.5454
sim229,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,17,1.7000,316,3.1600,.3160,0,0,8.13701,11,3,.2727
sim230,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,17,1.7000,237,2.3700,.2370,0,0,7.66716,11,4,.3636
sim231,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,19,1.9000,229,2.2900,.2290,0,0,8.67098,11,4,.3636
sim232,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,22,2.2000,272,2.7200,.2720,0,0,8.22975,11,2,.1818
sim233,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,16,1.6000,258,2.5800,.2580,0,0,8.15574,11,2,.1818
sim234,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,23,2.3000,306,3.0600,.3060,0,0,8.03501,11,7,.6363
sim235,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,19,1.9000,299,2.9900,.2990,0,0,7.871,11,5,.4545
sim236,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,14,1.4000,255,2.5500,.2550,0,0,7.86158,11,2,.1818
sim237,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,16,1.6000,255,2.5500,.2550,0,0,7.99764,11,5,.4545
sim238,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,18,1.8000,151,1.5100,.1510,0,0,7.77207,11,3,.2727
sim239,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,15,1.5000,347,3.4700,.3470,0,0,7.25382,11,4,.3636
sim240,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,18,1.8000,329,3.2900,.3290,5,.0500,7.62288,11,8,.7272
sim241,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,21,2.1000,220,2.2000,.2200,0,0,8.24731,11,7,.6363
sim242,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,16,1.6000,279,2.7900,.2790,100,1.0000,7.91911,11,3,.2727
sim243,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,16,1.6000,380,3.8000,.3800,0,0,7.59637,11,1,.0909
sim244,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,22,2.2000,289,2.8900,.2890,0,0,8.32605,11,1,.0909
sim245,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,19,1.9000,228,2.2800,.2280,19,.1900,7.8456,11,7,.6363
sim246,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,18,1.8000,260,2.6000,.2600,2,.0200,8.3315,11,5,.4545
sim247,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,17,1.7000,388,3.8800,.3880,0,0,7.75987,11,1,.0909
sim248,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,16,1.6000,342,3.4200,.3420,0,0,7.78235,11,7,.6363
sim249,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,19,1.9000,408,4.0800,.4080,0,0,8.38134,11,5,.4545
sim250,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,21,2.1000,195,1.9500,.1950,0,0,8.4509,11,5,.4545
sim251,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,15,1.5000,466,4.6600,.4660,0,0,7.59271,11,,
sim252,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,21,2.1000,303,3.0300,.3030,2,.0200,8.23268,11,3,.2727
sim253,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,16,1.6000,438,4.3800,.4380,0,0,8.02687,11,10,.9090
sim254,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,22,2.2000,269,2.6900,.2690,0,0,8.29385,11,8,.7272
sim255,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,17,1.7000,202,2.0200,.2020,0,0,7.7152,11,3,.2727
sim256,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,24,2.4000,258,2.5800,.2580,0,0,8.08136,11,6,.5454
sim257,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,22,2.2000,176,1.7600,.1760,0,0,8.55149,11,6,.5454
sim258,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,12,1.2000,177,1.7700,.1770,0,0,8.44491,11,4,.3636
sim259,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,12,1.2000,249,2.4900,.2490,0,0,7.94891,11,4,.3636
sim260,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,17,1.7000,392,3.9200,.3920,12,.1200,8.09601,11,5,.4545
sim261,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,15,1.5000,488,4.8800,.4880,0,0,7.60946,11,1,.0909
sim262,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,13,1.3000,382,3.8200,.3820,0,0,8.49507,11,5,.4545
sim263,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,17,1.7000,412,4.1200,.4120,0,0,7.95285,11,,
sim264,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,20,2.0000,473,4.7300,.4730,0,0,7.72089,11,7,.6363
sim265,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,20,2.0000,165,1.6500,.1650,0,0,8.62564,11,5,.4545
sim266,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,16,1.6000,172,1.7200,.1720,0,0,8.55552,11,5,.4545
sim267,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,16,1.6000,145,1.4500,.1450,0,0,8.42427,11,3,.2727
sim268,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,21,2.1000,203,2.0300,.2030,0,0,8.46613,11,5,.4545
sim269,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,18,1.8000,135,1.3500,.1350,0,0,8.58702,11,4,.3636
sim270,1 0.0528 0.0469 0.04106 0.0352 0.02933 0.0235 0.0176 0.0118 0.0059,100,data/true_migration_prob_matrix.csv,24,2.4000,278,2.7800,.2780,0,0,8.59727,11,3,.2727
