name,mutrate,num_samples,migration_matrix,num_mutations,mut_per_site,true_migrations,inferred_migrations,proportion
sim596,1 1 1 1 1 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,2,.0266
sim597,1 1 1 1 1 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,4,.0533
sim598,1 1 1 1 1 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,13,1.3000,75,2,.0266
sim599,1 1 1 1 1 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,13,1.3000,75,6,.0800
sim600,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,12,1.2000,75,,
sim601,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,,
sim602,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,4,.0533
sim603,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,12,1.2000,75,4,.0533
sim604,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,4,.0533
sim605,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,,
sim606,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,3,.0400
sim607,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,8,.1066
sim608,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,8,.8000,75,,
sim609,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,2,.0266
sim610,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,3,.0400
sim611,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,6,.0800
sim612,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,2,.0266
sim613,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,2,.0266
sim614,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,8,.8000,75,6,.0800
sim615,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,6,.6000,75,4,.0533
sim616,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,4,.0533
sim617,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,4,.0533
sim618,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,13,1.3000,75,4,.0533
sim619,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,2,.0266
sim620,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,2,.0266
sim621,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,12,1.2000,75,2,.0266
sim622,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,2,.0266
sim623,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,7,.7000,75,,
sim624,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,2,.0266
sim625,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,4,.0533
sim626,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,4,.0533
sim627,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,6,.6000,75,4,.0533
sim628,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,5,.0666
sim629,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,4,.0533
sim630,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,5,.0666
sim631,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,13,1.3000,75,2,.0266
sim632,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,4,.0533
sim633,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,6,.0800
sim634,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,7,.7000,75,2,.0266
sim635,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,13,1.3000,75,6,.0800
sim636,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,4,.0533
sim637,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,2,.0266
sim638,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,14,1.4000,75,4,.0533
sim639,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,12,1.2000,75,5,.0666
sim640,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,,
sim641,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,4,.0533
sim642,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,4,.0533
sim643,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,12,1.2000,75,3,.0400
sim644,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,12,1.2000,75,4,.0533
sim645,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,,
sim646,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,2,.0266
sim647,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,6,.0800
sim648,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,8,.8000,75,4,.0533
sim649,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,4,.0533
sim650,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,8,.8000,75,2,.0266
sim651,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,12,1.2000,75,8,.1066
sim652,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,4,.0533
sim653,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,6,.0800
sim654,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,5,.0666
sim655,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,8,.8000,75,4,.0533
sim656,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,7,.7000,75,4,.0533
sim657,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,8,.1066
sim658,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,4,.0533
sim659,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,8,.8000,75,4,.0533
sim660,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,12,1.2000,75,4,.0533
sim661,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,4,.0533
sim662,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,8,.8000,75,4,.0533
sim663,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,6,.0800
sim664,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,5,.0666
sim665,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,2,.0266
sim666,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,4,.4000,75,4,.0533
sim667,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,12,1.2000,75,4,.0533
sim668,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,2,.0266
sim669,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,14,1.4000,75,4,.0533
sim670,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,,
sim671,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,6,.0800
sim672,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,14,1.4000,75,2,.0266
sim673,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,16,1.6000,75,5,.0666
sim674,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,6,.6000,75,6,.0800
sim675,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,7,.7000,75,6,.0800
sim676,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,7,.7000,75,4,.0533
sim677,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,4,.0533
sim678,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,13,1.3000,75,6,.0800
sim679,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,12,1.2000,75,2,.0266
sim680,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,13,1.3000,75,5,.0666
sim681,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,6,.6000,75,2,.0266
sim682,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,12,1.2000,75,4,.0533
sim683,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,7,.7000,75,3,.0400
sim684,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,4,.0533
sim685,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,4,.0533
sim686,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,8,.8000,75,4,.0533
sim687,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,4,.0533
sim688,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,12,1.2000,75,2,.0266
sim689,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,4,.0533
sim690,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,6,.0800
sim691,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,2,.0266
sim692,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,4,.0533
sim693,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,16,1.6000,75,2,.0266
sim694,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,10,1.0000,75,2,.0266
sim695,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,8,.8000,75,2,.0266
sim696,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,2,.0266
sim697,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,11,1.1000,75,2,.0266
sim698,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,13,1.3000,75,8,.1066
sim699,1 1 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01,100,data/equal_migration_prob_matrix.csv,9,.9000,75,4,.0533
sim700,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,21,2.1000,75,10,.1333
sim701,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,24,2.4000,75,6,.0800
sim702,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,26,2.6000,75,12,.1600
sim703,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,32,3.2000,75,5,.0666
sim704,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,20,2.0000,75,4,.0533
sim705,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,21,2.1000,75,6,.0800
sim706,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,29,2.9000,75,13,.1733
sim707,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,27,2.7000,75,,
sim708,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,29,2.9000,75,10,.1333
sim709,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,27,2.7000,75,7,.0933
sim710,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,35,3.5000,75,8,.1066
sim711,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,29,2.9000,75,6,.0800
sim712,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,30,3.0000,75,15,.2000
sim713,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,30,3.0000,75,8,.1066
sim714,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,18,1.8000,75,2,.0266
sim715,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,23,2.3000,75,3,.0400
sim716,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,26,2.6000,75,8,.1066
sim717,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,24,2.4000,75,8,.1066
sim718,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,21,2.1000,75,2,.0266
sim719,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,25,2.5000,75,2,.0266
sim720,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,21,2.1000,75,7,.0933
sim721,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,34,3.4000,75,5,.0666
sim722,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,25,2.5000,75,6,.0800
sim723,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,21,2.1000,75,6,.0800
sim724,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,16,1.6000,75,,
sim725,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,27,2.7000,75,7,.0933
sim726,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,30,3.0000,75,8,.1066
sim727,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,25,2.5000,75,6,.0800
sim728,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,20,2.0000,75,2,.0266
sim729,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,26,2.6000,75,6,.0800
sim730,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,22,2.2000,75,5,.0666
sim731,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,30,3.0000,75,14,.1866
sim732,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,30,3.0000,75,13,.1733
sim733,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,24,2.4000,75,6,.0800
sim734,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,24,2.4000,75,4,.0533
sim735,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,32,3.2000,75,8,.1066
sim736,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,24,2.4000,75,7,.0933
sim737,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,20,2.0000,75,2,.0266
sim738,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,24,2.4000,75,2,.0266
sim739,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,21,2.1000,75,5,.0666
sim740,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,29,2.9000,75,6,.0800
sim741,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,20,2.0000,75,2,.0266
sim742,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,20,2.0000,75,5,.0666
sim743,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,28,2.8000,75,14,.1866
sim744,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,24,2.4000,75,2,.0266
sim745,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,26,2.6000,75,5,.0666
sim746,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,25,2.5000,75,8,.1066
sim747,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,26,2.6000,75,7,.0933
sim748,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,29,2.9000,75,1,.0133
sim749,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,25,2.5000,75,5,.0666
sim750,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,25,2.5000,75,2,.0266
sim751,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,25,2.5000,75,12,.1600
sim752,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,25,2.5000,75,10,.1333
sim753,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,23,2.3000,75,8,.1066
sim754,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,27,2.7000,75,8,.1066
sim755,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,24,2.4000,75,5,.0666
sim756,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,30,3.0000,75,,
sim757,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,24,2.4000,75,5,.0666
sim758,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,20,2.0000,75,7,.0933
sim759,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,25,2.5000,75,2,.0266
sim760,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,24,2.4000,75,12,.1600
sim761,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,18,1.8000,75,7,.0933
sim762,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,29,2.9000,75,4,.0533
sim763,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,21,2.1000,75,8,.1066
sim764,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,19,1.9000,75,2,.0266
sim765,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,28,2.8000,75,8,.1066
sim766,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,22,2.2000,75,,
sim767,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,23,2.3000,75,7,.0933
sim768,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,20,2.0000,75,13,.1733
sim769,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,20,2.0000,75,2,.0266
sim770,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,31,3.1000,75,14,.1866
sim771,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,26,2.6000,75,7,.0933
sim772,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,27,2.7000,75,9,.1200
sim773,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,32,3.2000,75,10,.1333
sim774,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,28,2.8000,75,3,.0400
sim775,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,28,2.8000,75,4,.0533
sim776,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,23,2.3000,75,7,.0933
sim777,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,15,1.5000,75,,
sim778,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,26,2.6000,75,9,.1200
sim779,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,18,1.8000,75,2,.0266
sim780,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,28,2.8000,75,15,.2000
sim781,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,26,2.6000,75,6,.0800
sim782,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,22,2.2000,75,6,.0800
sim783,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,22,2.2000,75,,
sim784,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,24,2.4000,75,,
sim785,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,25,2.5000,75,11,.1466
sim786,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,20,2.0000,75,7,.0933
sim787,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,23,2.3000,75,7,.0933
sim788,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,28,2.8000,75,10,.1333
sim789,1 0.1 1 0.1 1 0.1 1 0.1 1 0.1,100,data/equal_migration_prob_matrix.csv,19,1.9000,75,6,.0800
